temperature,pump cooler freq,concentration,light intensity
 temperature, pump cooler freq, concentration, light intensity
 18.17113, 15015, 28202.64, 1557.98
 18.34005, 15015, 27109.03, 1545.0
 18.18713, 15015, 30314.93, 1550.55
 18.6684, 15015, 29360.84, 1550.56
 18.33526, 15015, 25368.23, 1552.97
 18.16651, 15015, 27449.75, 1551.58
 18.66047, 15015, 28936.12, 1549.73
 18.43116, 15015, 27482.07, 1541.12
 18.55361, 15015, 29272.35, 1549.19
 18.54044, 14005, -415036.2, 4095.0
 18.51453, 14005, -415036.2, 4095.0
 18.28771, 14005, -415036.2, 4095.0
 18.73463, 14005, -415036.2, 4095.0
 18.31639, 14005, -415036.2, 4095.0
 18.69148, 14005, -415036.2, 4095.0
 18.52904, 14005, -415036.2, 4095.0
 18.38523, 14005, -415036.2, 4095.0
 18.66672, 14005, -415036.2, 4095.0
 18.78757, 14005, -414963.9, 4095.0
 20.49314, 14005, -415036.2, 4095.0
 20.74796, 14005, -414983.9, 4095.0
 20.93355, 14005, -415036.2, 4095.0
 21.18019, 14005, -415036.2, 4095.0
 21.48941, 14005, -415018.4, 4094.5
 21.75347, 14005, -414969.5, 4095.0
 21.93069, 14005, -415036.2, 4095.0
 22.02115, 14005, -415036.2, 4095.0
 21.94559, 14005, -415036.2, 4095.0
 21.86714, 14005, -415036.2, 4095.0
 21.82359, 14005, -415036.2, 4095.0
 21.7452, 14005, -415036.2, 4095.0
 21.67729, 14005, -415036.2, 4095.0
 21.71212, 14005, -415036.2, 4095.0
 21.8497, 14005, -415036.2, 4095.0
 22.21306, 14005, -415036.2, 4095.0
 22.5217, 14005, -415036.2, 4095.0
 22.55668, 14005, -415036.2, 4095.0
 22.42554, 14005, -415036.2, 4095.0
 22.31491, 14005, -415036.2, 4095.0
 22.47698, 14005, -415036.2, 4093.28
 22.46059, 14005, -415036.2, 4095.0
 22.41641, 14005, -415036.2, 4095.0
 22.48674, 14005, -415036.2, 4095.0
 22.7844, 14005, -415036.2, 4095.0
 22.94333, 14005, -415036.2, 4095.0
 22.87884, 14005, -415036.2, 4095.0
 22.77204, 14005, -415036.2, 4095.0
 22.82045, 6009, -415036.2, 4095.0
 22.82399, 6009, -415036.2, 4095.0
 22.8175, 6009, -414983.9, 4095.0
 -64.08678, 1, -415036.2, 4095.0
 -57.04305, 1, -415036.2, 4095.0
 -57.02551, 1, -415036.2, 4095.0
 -61.45996, 1, -415036.2, 4095.0
 -64.08678, 1, -415036.2, 4095.0
 -64.08678, 1, -415036.2, 4095.0
 -64.08678, 1, -415036.2, 4095.0
 20.0697, 6009, -415036.2, 4095.0
 20.06245, 6009, -415036.2, 4095.0
 19.80362, 6009, -415036.2, 4095.0
 20.04447, 6009, -415036.2, 4095.0
 19.94941, 6009, -415036.2, 4095.0
 19.95577, 6009, -415036.2, 4095.0
 19.93818, 6009, -415036.2, 4095.0
 19.65795, 6009, -415036.2, 4095.0
 20.03426, 6009, -415036.2, 4095.0
 20.30841, 6009, -415036.2, 4095.0
 19.95001, 6009, -415036.2, 4092.76
 19.95882, 6009, -415036.2, 4095.0
 19.86715, 6009, -415036.2, 4095.0
 19.95735, 6009, -415036.2, 4095.0
 20.34153, 6009, -414882.7, 4095.0
 22.55143, 14005, -415036.2, 4095.0
 22.32269, 14005, -351829.3, 4088.79
 22.15614, 14005, 94380.35, 1338.43
 22.41712, 14005, 91699.46, 1352.91
 22.76382, 14005, 93204.27, 1339.61
 22.15712, 14005, 91249.66, 1344.52
 21.9766, 14005, 91236.16, 1346.78
 22.34925, 14005, 91530.32, 1347.2
 22.75842, 14005, 91946.52, 1350.15
 22.50976, 14005, 93391.02, 1350.0
 22.55747, 14005, 93747.75, 1344.63
 22.32002, 14005, 92302.13, 1341.57
 22.62722, 14005, 91117.85, 1338.94
 22.58655, 14005, 90672.02, 1339.6
 22.22643, 14005, 91489.76, 1344.74
 22.13897, 14005, 94244.28, 1333.26
 22.50798, 14005, 91256.41, 1343.76
 22.01642, 14005, 91987.16, 1353.27
 22.36132, 14005, 90078.23, 1343.2
 22.23009, 14005, 92352.95, 1347.66
 22.60265, 14005, 88398.91, 1354.33
 22.01682, 14005, 91587.8, 1347.87
 22.31013, 14005, 87891.96, 1349.25
 22.70102, 14005, 89670.46, 1353.37
 22.23726, 14005, 89875.98, 1359.33
 22.17375, 14005, 91334.18, 1349.88
 22.30931, 14005, 90827.3, 1345.98
 22.51137, 14005, 88755.13, 1353.46
 22.09969, 14005, 88439.23, 1349.15
 22.55564, 14005, 88382.11, 1352.01
 22.74036, 14005, 89822.06, 1356.06
 22.17904, 14005, 91070.57, 1349.82
 22.35182, 14005, 89380.87, 1354.92
 21.82064, 14005, 91411.94, 1349.6
 22.69842, 14005, 88462.72, 1352.25
 22.44195, 14005, 88482.9, 1355.32
 22.42978, 14005, 88603.86, 1354.55
 21.91014, 14005, 89182.26, 1349.34
 22.39176, 14005, 90827.3, 1358.92
 22.39626, 14005, 90354.81, 1353.52
 22.25837, 14005, 88026.18, 1351.47
 22.59026, 14005, 89333.73, 1348.58
 22.38356, 14005, 88395.54, 1356.94
 22.52829, 14005, 87895.3, 1358.14
 22.35532, 14005, 91831.47, 1347.52
 22.74763, 14005, 89363.99, 1344.85
 21.91139, 14005, 88499.7, 1355.35
 22.24626, 14005, 92386.84, 1348.65
 22.58222, 14005, 89636.79, 1345.63
 22.35363, 14005, 89859.12, 1343.54
 22.58509, 14005, 90263.71, 1354.44
 22.26047, 14005, 90881.37, 1352.83
 22.96137, 14005, 90452.62, 1348.09
 22.73975, 14005, 89626.68, 1347.79
 22.70604, 14005, 87536.44, 1356.53
 22.82702, 14005, 88788.73, 1351.54
 22.32003, 14005, 87949.02, 1351.24
 22.33745, 14005, 90513.39, 1353.4
 22.35749, 14005, 90935.41, 1351.79
 22.57586, 14005, 89539.1, 1356.22
 22.16743, 14005, 91019.88, 1350.61
 22.37077, 14005, 88899.7, 1350.33
 22.50641, 14005, 88563.52, 1352.07
 22.45171, 14005, 91591.2, 1351.27
 22.18764, 14005, 90672.02, 1344.59
 22.09406, 14005, 86983.57, 1354.95
 22.33088, 14005, 91094.2, 1349.68
 21.99388, 14005, 90790.16, 1348.82
 22.67654, 14005, 88469.43, 1353.95
 22.60819, 14005, 86548.41, 1347.42
 22.25627, 14005, 88829.09, 1345.66
 22.22276, 14005, 93326.48, 1343.91
 22.24279, 14005, 88734.95, 1347.43
 22.49193, 14005, 91601.36, 1361.26
 22.72067, 14005, 89491.95, 1353.16
 22.65002, 14005, 90189.48, 1349.86
 22.56364, 14005, 90918.52, 1351.07
 22.45211, 14005, 93285.73, 1352.81
 22.50369, 14005, 91384.91, 1350.21
 22.13621, 14005, 92302.13, 1350.53
 22.37609, 14005, 88785.39, 1347.34
 22.57347, 14005, 89249.6, 1343.59
 22.46313, 14005, 89926.55, 1354.47
 22.10141, 14005, 90408.76, 1349.66
 22.23419, 14005, 88617.33, 1353.17
 23.00903, 14005, 90709.15, 1345.34
 22.67379, 14005, 89428.01, 1351.6
 22.59396, 14005, 90240.09, 1353.5
 22.26077, 14005, 88466.09, 1351.98
 22.39254, 14005, 90027.64, 1349.52
 22.90727, 14005, 90101.84, 1347.44
 22.25841, 14005, 90969.18, 1348.01
 22.35583, 14005, 91581.04, 1349.66
 22.12666, 14005, 89926.55, 1352.43
 22.20434, 14005, 89717.62, 1355.79
 22.29258, 14005, 89902.91, 1354.31
 22.34066, 14005, 89990.56, 1347.1
 22.58415, 14005, 90479.63, 1349.31
 22.39476, 14005, 92170.05, 1349.76
 22.01455, 14005, 91861.9, 1353.39
 22.58637, 14005, 94040.13, 1351.53
 22.25658, 14005, 92505.5, 1355.1
 22.16338, 14005, 88869.45, 1350.16
 22.36909, 14005, 90068.1, 1349.97
 22.4251, 14005, 87781.27, 1352.32
 22.29784, 14005, 88529.95, 1346.15
 22.3799, 14005, 91367.99, 1354.13
 22.9361, 14005, 88718.13, 1356.36
 22.87135, 14005, 90965.82, 1348.0
 22.03564, 14005, 90058.01, 1353.59
 22.71824, 14005, 93846.31, 1342.92
 22.43136, 14005, 90425.64, 1350.31
 22.43415, 14005, 90202.98, 1352.64
 23.0006, 14005, 88933.32, 1353.67
 22.52095, 14005, 89694.02, 1352.94
 22.69183, 14005, 90513.39, 1349.16
 22.76809, 14005, 91570.91, 1345.96
 21.93837, 14005, 90665.26, 1347.43
 22.44783, 14005, 90253.58, 1354.25
 22.37593, 14005, 90915.13, 1358.98
 22.54396, 14005, 88432.49, 1356.84
 22.79842, 14005, 89387.57, 1355.42
 22.67898, 14005, 88613.95, 1340.48
 22.8401, 14005, 93010.8, 1350.84
 21.95118, 14005, 89687.27, 1351.97
 22.46203, 14005, 89316.87, 1346.68
 22.17591, 14005, 89172.19, 1362.01
 22.67107, 14005, 91378.12, 1351.3
 22.2427, 14005, 89390.91, 1355.54
 21.85045, 14005, 89424.62, 1356.75
 22.36219, 14005, 89478.46, 1349.33
 22.69887, 14005, 89582.87, 1344.38
 22.94991, 14005, 89751.29, 1346.07
 22.01819, 14005, 89808.55, 1347.72
 22.45619, 14005, 88351.88, 1342.61
 22.8235, 14005, 87037.11, 1352.19
 22.80663, 14005, 90007.44, 1349.63
 22.43828, 14005, 89279.85, 1356.03
 22.5519, 14005, 90118.66, 1350.06
 22.45069, 14005, 91912.7, 1346.45
 22.72576, 14005, 88771.91, 1356.5
 22.58464, 14005, 89148.6, 1350.69
 22.04857, 14005, 89252.95, 1349.07
 22.55307, 14005, 91303.75, 1353.8
 22.60047, 14005, 91300.36, 1350.84
 22.19429, 14005, 90513.39, 1346.91
 22.38635, 14005, 91097.59, 1349.53
 22.31506, 14005, 87989.27, 1353.61
 22.49527, 14005, 90017.55, 1347.41
 22.80198, 14005, 89710.89, 1352.29
 22.71266, 14005, 88120.21, 1353.2
 22.62031, 14005, 89252.95, 1352.58
 22.22892, 14005, 90108.55, 1352.75
 22.65162, 14005, 89606.45, 1345.52
 22.71488, 14005, 91608.12, 1349.93
 22.69716, 14005, 91851.74, 1352.76
 22.60084, 14005, 88916.52, 1349.68
 22.34995, 14005, 88361.97, 1353.84
 22.62422, 14005, 93245.01, 1343.86
 23.3194, 14005, 89694.02, 1351.26
 22.58583, 14005, 89296.71, 1348.88
 22.30993, 14005, 92681.75, 1350.15
 22.63899, 14005, 91821.31, 1347.87
 22.54814, 14005, 87717.48, 1352.27
 22.24471, 14005, 91310.51, 1347.32
 22.61838, 14005, 89892.8, 1350.25
 22.01217, 14005, 90388.53, 1353.62
 22.66723, 14005, 89761.41, 1346.81
 22.49682, 14005, 91070.57, 1357.68
 22.56739, 14005, 88886.23, 1350.8
 22.65237, 14005, 87727.55, 1355.5
 22.75789, 14005, 88022.84, 1349.99
 22.48001, 14005, 86220.67, 1350.9
 22.26266, 14005, 91033.38, 1356.32
 22.30431, 14005, 89293.34, 1358.66
 22.48608, 14005, 89293.34, 1349.65
 21.96383, 14005, 89926.55, 1351.4
 22.33643, 14005, 90722.67, 1354.9
 22.18965, 14005, 92383.47, 1351.5
 22.97889, 14005, 88533.31, 1350.28
 22.24981, 14005, 90749.66, 1351.5
 22.63042, 14005, 90219.87, 1350.65
 22.74219, 14005, 89394.29, 1357.63
 22.6955, 14005, 90122.05, 1358.76
 22.44053, 14005, 90800.3, 1351.8
 22.81449, 14005, 88765.2, 1349.72
 22.48146, 14005, 90456.01, 1347.79
 22.34896, 14005, 88674.41, 1360.88
 22.90643, 14005, 91391.66, 1356.97
 22.47934, 14005, 89704.13, 1353.06
 22.73943, 14005, 89417.89, 1349.64
 22.52647, 14005, 90152.4, 1352.58
 22.9355, 14005, 89114.98, 1354.09
 22.48159, 14005, 89582.87, 1347.94
 22.59283, 14005, 90570.7, 1352.72
 22.65733, 14005, 86337.67, 1350.83
 22.6852, 14005, 90324.42, 1348.72
 22.92674, 14005, 88684.5, 1349.59
 22.47, 14005, 88738.31, 1352.0
 22.49725, 14005, 88120.21, 1356.38
 22.96876, 14005, 88889.6, 1351.45
 22.89572, 14005, 89990.56, 1356.38
 22.95148, 14005, 87556.52, 1346.46
 23.15459, 14005, 89300.06, 1358.35
 22.66755, 14005, 88449.32, 1356.7
 22.82283, 14005, 86729.13, 1350.41
 22.578, 14005, 90888.13, 1353.94
 22.63516, 14005, 89239.48, 1357.76
 22.90638, 14005, 90391.92, 1352.93
 22.7289, 14005, 87771.2, 1358.37
 22.83322, 14005, 91821.31, 1354.67
 22.50368, 14005, 87808.09, 1355.97
 22.68626, 14005, 89357.27, 1349.34
 22.44128, 14005, 88832.46, 1355.7
 22.58936, 14005, 86247.39, 1362.55
 22.9581, 14005, 88459.41, 1353.33
 23.285, 14005, 88395.54, 1354.98
 22.66191, 14005, 89646.84, 1350.51
 22.76386, 14005, 90540.37, 1351.48
 22.394, 14005, 88802.17, 1355.45
 22.45134, 14005, 89061.13, 1358.61
 22.22318, 14005, 87010.34, 1356.67
 22.53102, 14005, 88197.4, 1355.75
 22.95432, 14005, 85772.91, 1355.41
 22.51515, 14005, 88029.55, 1355.7
 22.80045, 14005, 87439.2, 1351.98
 23.04892, 14005, 89404.4, 1351.19
 22.57152, 14005, 87727.55, 1359.3
 22.6955, 14005, 88449.32, 1355.29
 23.04092, 14005, 89084.7, 1361.0
 22.73603, 14005, 89545.83, 1353.55
 22.88367, 14005, 90287.32, 1341.93
 22.8486, 14005, 90955.68, 1355.52
 22.47081, 14005, 86896.49, 1352.91
 22.57209, 14005, 87855.05, 1361.79
 23.41059, 14005, 89010.67, 1361.72
 22.65648, 14005, 89215.93, 1357.73
 22.81673, 14005, 89714.23, 1353.34
 22.46996, 14005, 89862.5, 1353.1
 22.67792, 14005, 88919.91, 1357.25
 22.79006, 14005, 88348.51, 1354.37
 22.9502, 14005, 89650.22, 1355.07
 22.84784, 14005, 87057.23, 1356.31
 22.22904, 14005, 90219.87, 1354.75
 23.22669, 14005, 86571.83, 1359.08
 23.06844, 14005, 88923.25, 1357.29
 23.10129, 14005, 88123.55, 1352.49
 22.79339, 14005, 90614.61, 1358.5
 22.47463, 14005, 88580.36, 1357.69
 23.11322, 14005, 87053.87, 1359.74
 21.98124, 14005, 88637.44, 1353.12
 22.86663, 14005, 89229.38, 1356.8
 22.70057, 14005, 88422.39, 1353.81
 22.58157, 14005, 87546.45, 1365.67
 22.65355, 14005, 89172.19, 1357.46
 22.66207, 14005, 88973.69, 1356.47
 23.06801, 14005, 89488.57, 1351.61
 22.26941, 14005, 87459.3, 1359.36
 22.16296, 14005, 88311.57, 1358.61
 22.32903, 14005, 89535.72, 1354.73
 23.12196, 14005, 87409.03, 1358.48
 22.62799, 14005, 88573.61, 1361.77
 22.9609, 14005, 88486.27, 1354.59
 22.25068, 14005, 88422.39, 1355.77
 23.33502, 14005, 88664.38, 1350.87
 22.65838, 14005, 87519.65, 1348.34
 22.4926, 14005, 87707.41, 1359.64
 22.57054, 14005, 86187.22, 1354.24
 23.12959, 14005, 88580.36, 1352.11
 22.40426, 14005, 88288.09, 1362.04
 23.21656, 14005, 89128.44, 1358.22
 23.28907, 14005, 88456.04, 1359.95
 22.92435, 14005, 88462.72, 1357.5
 22.84737, 14005, 88687.88, 1362.89
 22.76793, 14005, 87057.23, 1349.98
 22.63331, 14005, 89650.22, 1353.48
 22.74474, 14005, 86401.25, 1356.08
 22.87869, 14005, 89030.88, 1350.57
 22.3411, 14005, 88217.53, 1354.03
 22.8636, 14005, 87781.27, 1361.52
 22.75852, 14005, 92871.7, 1346.79
 22.82299, 14005, 87174.45, 1354.78
 22.91346, 14005, 91283.48, 1349.08
 22.8197, 14005, 89104.88, 1351.36
 22.93041, 14005, 88832.46, 1359.69
 22.80827, 14005, 89252.95, 1352.08
 22.50554, 14005, 89899.57, 1350.37
 23.24189, 14005, 88241.07, 1357.69
 23.44244, 14005, 87073.98, 1350.98
 22.98423, 14005, 91932.99, 1357.76
 22.61811, 14005, 85759.54, 1355.07
 22.63964, 14005, 88684.5, 1359.14
 22.79006, 14005, 88311.57, 1353.78
 22.72845, 14005, 91232.78, 1349.77
 22.65025, 14005, 90064.71, 1360.16
 22.72183, 14005, 90368.27, 1359.89
 23.24854, 14005, 90074.84, 1347.97
 23.04686, 14005, 92291.99, 1345.76
 22.74889, 14005, 88684.5, 1352.62
 22.77622, 14005, 88180.61, 1352.72
 22.52372, 14005, 88738.31, 1354.9
 22.92852, 14005, 87345.34, 1360.8
 23.38198, 14005, 89135.15, 1360.67
 22.70429, 14005, 93689.99, 1356.95
 22.74115, 14005, 88630.73, 1363.73
 22.84686, 14005, 88671.1, 1357.44
 22.99119, 14005, 87975.85, 1357.89
 23.45368, 14005, 89283.23, 1355.92
 22.65273, 14005, 87419.07, 1360.9
 22.75498, 14005, 90800.3, 1355.45
 23.0858, 14005, 86117.02, 1349.85
 22.92397, 14005, 88896.33, 1361.57
 22.54324, 14005, 89155.37, 1351.83
 23.18282, 14005, 89242.84, 1355.61
 22.42547, 14005, 89724.33, 1353.19
 22.08341, 14005, 88738.31, 1356.74
 22.98483, 14005, 87855.05, 1353.82
 22.41842, 14005, 91232.78, 1345.9
 22.61423, 14005, 89798.47, 1347.85
 22.98109, 14005, 88012.77, 1353.09
 22.79757, 14005, 89471.73, 1351.83
 22.76259, 14005, 87834.91, 1353.32
 23.27137, 14005, 90341.3, 1350.7
 22.47633, 14005, 86926.59, 1352.95
 22.88155, 14005, 90074.84, 1349.53
 22.90665, 14005, 91760.37, 1353.01
 22.80889, 14005, 89461.65, 1354.28
 23.16746, 14005, 88257.84, 1354.42
 22.69201, 14005, 90074.84, 1353.5
 22.82364, 14005, 90695.61, 1347.95
 22.79331, 14005, 90432.38, 1351.64
 22.48754, 14005, 90510.0, 1346.57
 22.94457, 14005, 87848.31, 1351.37
 22.60667, 14005, 88741.66, 1356.61
 22.85662, 14005, 88560.18, 1355.22
 22.4556, 14005, 88593.77, 1346.8
 22.72824, 14005, 88204.14, 1351.08
 22.97433, 14005, 88479.52, 1353.8
 22.76526, 14005, 91344.32, 1353.06
 22.83363, 14005, 89384.21, 1345.48
 22.45526, 14005, 90695.61, 1348.82
 23.23265, 14005, 88792.11, 1359.21
 23.12739, 14005, 89269.74, 1352.88
 22.59714, 14005, 89970.34, 1348.01
 22.8585, 14005, 90888.13, 1347.39
 23.10813, 14005, 91205.7, 1353.93
 22.72527, 14005, 91641.93, 1344.47
 23.19793, 14005, 93041.34, 1352.68
 23.22319, 14005, 90607.9, 1353.62
 22.59168, 14005, 90955.68, 1349.04
 22.93203, 14005, 90769.95, 1345.61
 22.6147, 14005, 89310.14, 1350.79
 23.20038, 14005, 89407.78, 1353.64
 22.69753, 14005, 89128.44, 1346.04
 22.20786, 14005, 91658.88, 1351.73
 22.72566, 14005, 91178.68, 1358.72
 23.29757, 14005, 91128.0, 1351.36
 22.56668, 14005, 93520.11, 1345.57
 22.80203, 14005, 91188.83, 1354.45
 22.75139, 14005, 89818.67, 1347.63
 22.9262, 14005, 90536.98, 1349.86
 23.26658, 14005, 89535.72, 1349.03
 22.70504, 14005, 91482.96, 1351.56
 22.83919, 14005, 90317.64, 1349.1
 23.16164, 14005, 92430.88, 1349.27
 22.89443, 14005, 91990.56, 1348.93
 23.13726, 14005, 90567.34, 1346.61
 22.83834, 14005, 88634.1, 1345.55
 22.84266, 14005, 91378.12, 1347.37
 23.06995, 14005, 89522.26, 1355.22
 23.02247, 14005, 90024.26, 1356.92
 22.76108, 14005, 92871.7, 1348.94
 22.70665, 14005, 88640.81, 1350.09
 22.35633, 14005, 91283.48, 1349.28
 22.75637, 14005, 89714.23, 1350.92
 23.20714, 14005, 93190.66, 1350.25
 22.85477, 14005, 94060.55, 1350.75
 22.91989, 14005, 90044.51, 1355.53
 22.30807, 14005, 88200.77, 1342.5
 22.95247, 14005, 89411.13, 1351.89
 22.96514, 14005, 91767.13, 1337.69
 23.14947, 14005, 92281.82, 1344.53
 22.79344, 14005, 91987.16, 1353.9
 22.56775, 14005, 94023.16, 1346.33
 22.99145, 14005, 90645.02, 1349.93
 22.67713, 14005, 90074.84, 1349.35
 22.87485, 14005, 91594.57, 1341.35
 22.79817, 14005, 90398.63, 1350.34
 23.20964, 14005, 89542.48, 1348.61
 23.01247, 14005, 91631.77, 1357.61
 22.94712, 14005, 89569.41, 1346.63
 22.91346, 14005, 86157.18, 1346.26
 22.67, 14005, 93207.67, 1349.5
 22.95975, 14005, 91895.76, 1345.63
 23.15569, 14005, 89656.95, 1353.18
 22.88178, 14005, 90928.67, 1347.08
 23.04446, 14005, 90425.64, 1339.71
 22.9824, 14005, 91736.71, 1349.63
 23.13453, 14005, 92241.15, 1349.03
 22.48495, 14005, 91905.93, 1351.04
 23.44778, 14005, 89808.55, 1352.98
 22.7907, 14005, 90273.8, 1342.73
 22.79356, 14005, 91303.75, 1345.13
 22.80537, 14005, 91300.36, 1338.53
 23.25805, 14005, 91554.0, 1343.35
 22.71504, 14005, 91767.13, 1346.61
 22.70675, 14005, 91482.96, 1347.55
 23.01174, 14005, 91618.28, 1346.79
 22.94294, 14005, 90503.24, 1350.18
 22.82357, 14005, 93554.06, 1345.6
 22.90692, 14005, 90401.98, 1351.09
 23.20984, 14005, 90456.01, 1350.58
 23.09323, 14005, 90915.13, 1352.3
 22.75897, 14005, 92075.21, 1346.48
 22.97715, 14005, 91726.55, 1346.48
 23.03391, 14005, 92329.26, 1339.96
 23.25591, 14005, 94312.33, 1346.63
 22.76404, 14005, 90105.19, 1349.78
 23.04999, 14005, 92535.98, 1341.55
 22.8396, 14005, 89145.26, 1349.21
 23.33726, 14005, 92119.23, 1341.9
 22.83728, 14005, 89394.29, 1350.77
 23.24881, 14005, 92393.62, 1347.32
 23.26897, 14005, 91784.09, 1348.99
 22.98636, 14005, 89411.13, 1350.28
 22.56585, 14005, 89832.18, 1349.4
 23.25924, 14005, 89178.88, 1349.07
 22.97561, 14005, 88345.14, 1351.33
 23.30783, 14005, 90506.6, 1350.0
 22.70802, 14005, 91121.21, 1344.8
 22.83933, 14005, 91442.41, 1349.84
 22.93296, 14005, 90989.44, 1348.25
 22.58493, 14005, 91303.75, 1346.95
 22.98801, 14005, 91296.99, 1348.51
 22.9737, 14005, 90401.98, 1340.69
 23.03351, 14005, 90921.88, 1345.26
 23.22886, 14005, 92610.55, 1352.51
 22.88195, 14005, 89485.19, 1354.68
 23.02188, 14005, 90192.84, 1349.99
 22.50437, 14005, 90817.22, 1351.91
 22.81606, 14005, 89461.65, 1347.35
 22.99384, 14005, 89663.73, 1349.41
 23.2044, 14005, 88382.11, 1351.25
 22.80376, 14005, 89761.41, 1348.82
 22.95987, 14005, 90240.09, 1346.32
 22.8464, 14005, 88519.84, 1345.47
 23.21447, 14005, 87935.57, 1357.48
 23.1657, 14005, 92315.68, 1351.35
 23.32611, 14005, 90864.45, 1348.79
 23.59155, 14005, 90395.27, 1347.91
 22.91676, 14005, 90861.13, 1358.75
 23.19571, 14005, 88103.38, 1350.88
 22.91359, 14005, 92959.91, 1350.25
 23.13597, 14005, 95330.97, 1345.07
 23.01285, 14005, 88442.57, 1348.91
 23.11444, 14005, 89040.98, 1350.78
 23.36679, 14005, 90986.11, 1346.63
 23.36961, 14005, 88768.57, 1353.05
 23.37453, 14005, 91459.3, 1345.54
 23.3707, 14005, 88711.44, 1348.66
 22.97058, 14005, 90800.3, 1351.14
 23.39602, 14005, 89145.26, 1354.71
 23.06387, 14005, 91050.27, 1352.76
 23.1426, 14005, 90118.66, 1349.47
 23.36549, 14005, 89303.41, 1353.25
 23.02784, 14005, 89694.02, 1356.95
 22.75519, 14005, 90648.41, 1349.46
 22.96166, 14005, 89764.8, 1348.14
 22.93541, 14005, 87744.38, 1358.87
 23.01242, 14005, 90925.28, 1349.08
 23.56985, 14005, 90391.92, 1350.16
 23.14535, 14005, 90246.84, 1349.48
 22.67781, 14005, 89781.61, 1352.34
 23.26158, 14005, 89555.91, 1350.82
 22.63352, 14005, 87459.3, 1342.96
 23.28137, 14005, 90705.76, 1346.15
 22.89795, 14005, 89842.3, 1348.83
 23.11947, 14005, 87965.77, 1358.39
 22.97717, 14005, 92027.8, 1354.29
 23.15641, 14005, 87751.05, 1359.65
 23.30571, 14005, 88516.47, 1349.4
 23.09896, 14005, 89316.87, 1350.97
 23.04367, 14005, 91476.2, 1349.43
 22.63313, 14005, 88650.92, 1353.67
 22.99243, 14005, 88573.61, 1356.03
 22.84674, 14005, 91002.97, 1352.1
 23.51251, 14005, 90219.87, 1350.16
 23.1149, 14005, 91036.73, 1348.9
 22.67619, 14005, 92800.46, 1353.15
 23.6367, 14005, 90783.41, 1354.2
 23.33245, 14005, 93479.34, 1351.69
 23.02427, 14005, 89811.93, 1361.82
 23.01731, 14005, 87704.11, 1354.28
 23.00138, 14005, 87120.85, 1350.92
 23.60967, 14005, 91151.66, 1348.2
 22.87381, 14005, 89256.33, 1353.74
 23.49975, 14005, 89559.29, 1352.35
 23.50204, 14005, 88110.13, 1362.72
 23.12724, 14005, 89104.88, 1356.11
 22.72047, 14005, 89172.19, 1350.6
 22.43668, 14005, 87439.2, 1351.35
 23.32675, 14005, 87851.69, 1352.15
 22.85222, 14005, 89468.38, 1355.29
 23.15435, 14005, 91547.2, 1354.93
 22.72594, 14005, 89044.33, 1351.46
 23.61348, 14005, 89491.95, 1354.38
 22.74768, 14005, 89569.41, 1350.43
 22.70017, 14005, 88254.46, 1349.45
 22.69606, 14005, 90391.92, 1353.73
 22.97306, 14005, 86990.26, 1351.45
 23.18612, 14005, 87197.94, 1353.44
 23.39322, 14005, 88325.03, 1352.35
 22.95859, 14005, 89232.73, 1358.43
 22.9292, 14005, 89256.33, 1353.92
 23.24639, 14005, 88036.26, 1353.19
 22.89178, 14005, 87828.23, 1356.53
 22.98002, 14005, 88194.06, 1354.78
 23.43837, 14005, 89118.32, 1357.4
 23.34215, 14005, 91019.88, 1354.73
 22.96086, 14005, 87030.45, 1363.23
 22.97783, 14005, 86458.06, 1361.72
 23.2646, 14005, 89481.84, 1353.34
 23.05208, 14005, 89677.19, 1347.44
 23.16151, 14005, 89781.61, 1355.44
 23.23016, 14005, 89111.59, 1360.87
 23.23122, 14005, 90381.78, 1348.97
 23.53158, 14005, 89306.76, 1357.11
 22.60427, 14005, 87231.42, 1355.23
 23.48954, 14005, 86866.37, 1355.16
 22.93945, 14005, 86438.03, 1365.43
 22.78403, 14005, 88597.14, 1361.67
 23.18519, 14005, 85970.02, 1353.97
 23.00277, 14005, 87238.11, 1360.53
 23.07421, 14005, 86970.14, 1362.58
 23.18277, 14005, 88348.51, 1357.46
 22.9879, 14005, 86943.37, 1355.6
 23.60743, 14005, 88026.18, 1354.78
 23.22718, 14005, 88385.45, 1358.02
 23.50587, 14005, 87871.84, 1359.98
 22.78553, 14005, 88694.6, 1356.51
 23.67939, 14005, 88529.95, 1357.93
 23.61597, 14005, 87459.3, 1354.6
 23.23022, 14005, 89175.57, 1352.27
 23.39256, 14005, 92508.88, 1350.42
 23.00351, 14005, 89488.57, 1356.08
 23.20854, 14005, 88449.32, 1356.93
 22.96738, 14005, 88479.52, 1352.9
 23.21248, 14005, 87228.05, 1357.43
 23.38254, 14005, 88540.02, 1361.45
 22.99405, 14005, 86598.62, 1354.73
 23.68244, 14005, 87553.18, 1356.0
 23.00054, 14005, 88476.19, 1360.68
 23.326, 14005, 88842.53, 1359.09
 23.0178, 14005, 90395.27, 1347.22
 23.47151, 14005, 88459.41, 1359.64
 23.22245, 14005, 89330.35, 1351.81
 23.40034, 14005, 86866.37, 1356.82
 23.58649, 14005, 87663.86, 1352.53
 23.54496, 14005, 88496.37, 1356.23
 23.26689, 14005, 87047.17, 1358.46
 23.22022, 14005, 90499.86, 1351.68
 23.4524, 14005, 88207.48, 1355.17
