date and time, temperature, pump cooler freq, concentration, light intensity
2023-06-21 01:00:19, 26.11983, 14005, 67315.16, 1427.43
2023-06-21 01:00:29, 25.47038, 14005, 65254.37, 1430.93
2023-06-21 01:00:39, 25.88313, 14005, 64115.98, 1431.18
2023-06-21 01:00:50, 25.70075, 14005, 63794.43, 1419.86
2023-06-21 01:01:00, 26.13442, 14005, 64211.54, 1435.14
2023-06-21 01:01:11, 26.25981, 14005, 67822.16, 1426.32
2023-06-21 01:01:21, 25.89902, 14005, 67780.44, 1426.78
2023-06-21 01:01:32, 26.48968, 14005, 65819.82, 1426.93
2023-06-21 01:01:42, 25.04392, 14005, 66664.55, 1427.81
2023-06-21 01:01:52, 26.14326, 14005, 64727.89, 1421.59
2023-06-21 01:02:03, 26.02087, 14005, 65637.67, 1426.65
2023-06-21 01:02:13, 25.97836, 14005, 64020.45, 1436.32
2023-06-21 01:02:24, 25.28719, 14005, 63826.27, 1426.79
2023-06-21 01:02:34, 26.16194, 14005, 66232.39, 1421.41
2023-06-21 01:02:45, 25.77167, 14005, 64593.96, 1429.52
2023-06-21 01:02:55, 26.09494, 14005, 63330.02, 1431.43
2023-06-21 01:03:05, 26.00279, 14005, 66667.76, 1419.55
2023-06-21 01:03:16, 25.78697, 14005, 67071.48, 1423.28
2023-06-21 01:03:26, 25.95887, 14005, 65618.48, 1426.86
2023-06-21 01:03:37, 26.16887, 14005, 64673.67, 1427.76
2023-06-21 01:03:47, 25.80873, 14005, 63533.57, 1429.08
2023-06-21 01:03:57, 25.85613, 14005, 66776.66, 1417.35
2023-06-21 01:04:08, 26.34062, 14005, 64179.67, 1426.76
2023-06-21 01:04:18, 25.72267, 14005, 65915.76, 1430.62
2023-06-21 01:04:29, 26.07795, 14005, 62955.0, 1430.9
2023-06-21 01:04:39, 25.91295, 14005, 64061.83, 1429.81
2023-06-21 01:04:49, 25.59293, 14005, 64288.01, 1431.68
2023-06-21 01:05:00, 26.48975, 14005, 65695.16, 1421.37
2023-06-21 01:05:10, 26.01218, 14005, 68008.47, 1430.74
2023-06-21 01:05:21, 26.08838, 14005, 68021.27, 1426.69
2023-06-21 01:05:31, 26.35523, 14005, 63718.06, 1432.38
2023-06-21 01:05:42, 25.92794, 14005, 65934.93, 1425.67
2023-06-21 01:05:52, 26.19061, 14005, 63587.59, 1427.4
2023-06-21 01:06:02, 25.83907, 14005, 66824.7, 1430.96
2023-06-21 01:06:13, 25.95472, 14005, 64986.27, 1422.83
2023-06-21 01:06:23, 26.36333, 14005, 65414.03, 1423.73
2023-06-21 01:06:34, 25.9192, 14005, 66968.91, 1423.79
2023-06-21 01:06:44, 26.33476, 14005, 65219.26, 1425.88
2023-06-21 01:06:54, 26.13433, 14005, 66485.25, 1426.72
2023-06-21 01:07:05, 26.13088, 14005, 65113.9, 1426.24
2023-06-21 01:07:15, 26.1626, 14005, 64246.6, 1424.49
2023-06-21 01:07:26, 26.36333, 14005, 65682.41, 1419.66
2023-06-21 01:07:36, 26.07378, 14005, 66414.8, 1430.83
2023-06-21 01:07:46, 26.24485, 14005, 67151.62, 1434.32
2023-06-21 01:07:57, 25.8475, 14005, 66312.41, 1429.89
2023-06-21 01:08:07, 26.19691, 14005, 63247.39, 1428.08
2023-06-21 01:08:18, 25.84706, 14005, 62796.2, 1435.9
2023-06-21 01:08:28, 26.07943, 14005, 65992.49, 1422.01
2023-06-21 01:08:39, 26.04438, 14005, 65877.39, 1433.78
2023-06-21 01:08:49, 25.86714, 14005, 65979.7, 1424.31
2023-06-21 01:08:59, 25.92731, 14005, 65235.22, 1430.69
2023-06-21 01:09:10, 25.78154, 14005, 64517.44, 1423.89
2023-06-21 01:09:20, 26.05784, 14005, 64798.05, 1425.95
2023-06-21 01:09:31, 26.10677, 14005, 62133.01, 1423.75
2023-06-21 01:09:41, 25.95512, 14005, 66991.34, 1424.05
2023-06-21 01:09:51, 25.79998, 14005, 69949.45, 1425.36
2023-06-21 01:10:02, 26.22371, 14005, 65810.28, 1429.91
2023-06-21 01:10:12, 26.24897, 14005, 65922.15, 1425.97
2023-06-21 01:10:23, 25.93758, 14005, 65896.55, 1425.33
2023-06-21 01:10:33, 25.95829, 14005, 65401.27, 1423.95
2023-06-21 01:10:43, 26.00847, 14005, 64721.49, 1421.02
2023-06-21 01:10:54, 26.01406, 14005, 64686.42, 1428.27
2023-06-21 01:11:04, 25.91574, 14005, 65040.52, 1428.46
2023-06-21 01:11:15, 25.77277, 14005, 66069.26, 1425.88
2023-06-21 01:11:25, 26.05984, 14005, 63921.76, 1430.16
2023-06-21 01:11:36, 26.34185, 14005, 66050.09, 1426.6
2023-06-21 01:11:46, 25.86554, 14005, 64766.14, 1425.35
2023-06-21 01:11:56, 26.40502, 14005, 67899.24, 1427.76
2023-06-21 01:12:07, 25.88156, 14005, 65455.55, 1430.14
2023-06-21 01:12:17, 25.80551, 14005, 66555.66, 1426.12
2023-06-21 01:12:28, 26.30724, 14005, 65465.13, 1426.77
2023-06-21 01:12:38, 25.88939, 14005, 64925.66, 1424.87
2023-06-21 01:12:48, 26.14706, 14005, 65870.99, 1427.69
2023-06-21 01:12:59, 26.16944, 14005, 65050.11, 1428.96
2023-06-21 01:13:09, 25.5785, 14005, 66549.27, 1423.85
2023-06-21 01:13:20, 26.13311, 14005, 65800.67, 1428.75
2023-06-21 01:13:30, 25.9165, 14005, 64817.14, 1427.71
2023-06-21 01:13:41, 26.10404, 14005, 64030.01, 1424.35
2023-06-21 01:13:51, 26.28272, 14005, 62866.05, 1429.05
2023-06-21 01:14:01, 26.02679, 14005, 64762.97, 1428.08
2023-06-21 01:14:12, 26.34903, 14005, 64880.96, 1424.56
2023-06-21 01:14:22, 25.98751, 14005, 66552.48, 1430.79
2023-06-21 01:14:33, 26.20909, 14005, 66507.66, 1426.83
2023-06-21 01:14:43, 26.11709, 14005, 65535.4, 1423.81
2023-06-21 01:14:53, 26.42591, 14005, 65362.96, 1427.17
2023-06-21 01:15:04, 26.28827, 14005, 64638.6, 1429.6
2023-06-21 01:15:14, 26.17379, 14005, 64820.34, 1426.38
2023-06-21 01:15:25, 26.09519, 14005, 66690.21, 1425.0
2023-06-21 01:15:35, 26.16803, 14005, 63695.79, 1435.23
2023-06-21 01:15:46, 26.42593, 14005, 65244.81, 1421.09
2023-06-21 01:15:56, 26.19825, 14005, 63581.24, 1425.48
2023-06-21 01:16:06, 25.72533, 14005, 66581.27, 1428.76
2023-06-21 01:16:17, 26.00851, 14005, 64753.39, 1424.84
2023-06-21 01:16:27, 25.73029, 14005, 64434.56, 1423.36
2023-06-21 01:16:38, 26.07413, 14005, 66104.44, 1424.19
2023-06-21 01:16:48, 25.84443, 14005, 66225.99, 1423.66
2023-06-21 01:16:59, 26.21705, 14005, 64491.95, 1426.24
2023-06-21 01:17:09, 26.37931, 14005, 67382.5, 1422.89
2023-06-21 01:17:19, 26.19366, 14005, 65867.79, 1433.11
2023-06-21 01:17:30, 25.93404, 14005, 63867.63, 1430.43
2023-06-21 01:17:40, 26.04383, 14005, 65842.23, 1428.65
2023-06-21 01:17:51, 25.74585, 14005, 67141.99, 1426.43
2023-06-21 01:18:01, 25.84174, 14005, 64705.54, 1426.83
2023-06-21 01:18:11, 26.07017, 14005, 63333.21, 1425.86
2023-06-21 01:18:22, 25.93859, 14005, 64326.25, 1426.74
2023-06-21 01:18:32, 25.91311, 14005, 64393.14, 1422.83
2023-06-21 01:18:43, 25.87809, 14005, 66635.75, 1421.88
2023-06-21 01:18:53, 25.8719, 14005, 64759.77, 1433.28
2023-06-21 01:19:04, 25.87819, 14005, 64399.52, 1429.95
2023-06-21 01:19:14, 25.99944, 14005, 67305.53, 1421.99
2023-06-21 01:19:24, 25.6139, 14005, 66248.42, 1425.11
2023-06-21 01:19:35, 26.29884, 14005, 65810.28, 1427.7
2023-06-21 01:19:45, 26.21808, 14005, 65653.63, 1431.28
2023-06-21 01:19:56, 25.97066, 14005, 64402.71, 1433.4
2023-06-21 01:20:06, 25.91853, 14005, 65516.24, 1429.5
2023-06-21 01:20:16, 26.00176, 14005, 64030.01, 1433.46
2023-06-21 01:20:27, 26.15162, 14005, 65730.37, 1435.12
2023-06-21 01:20:37, 25.9686, 14005, 61122.59, 1421.3
2023-06-21 01:20:48, 26.15245, 14005, 66184.41, 1426.95
2023-06-21 01:20:58, 26.02991, 14005, 65021.36, 1427.03
2023-06-21 01:21:09, 25.78518, 14005, 65819.82, 1426.45
2023-06-21 01:21:19, 26.32292, 14005, 64246.6, 1429.22
2023-06-21 01:21:29, 26.06311, 14005, 65005.43, 1423.28
2023-06-21 01:21:40, 26.18439, 14005, 66098.02, 1426.91
2023-06-21 01:21:50, 26.18542, 14005, 64753.39, 1425.35
2023-06-21 01:22:01, 26.16314, 14005, 61619.61, 1425.82
2023-06-21 01:22:11, 26.17652, 14005, 66056.45, 1423.16
2023-06-21 01:22:21, 26.04358, 14005, 66142.8, 1425.86
2023-06-21 01:22:32, 26.09118, 14005, 63915.4, 1424.26
2023-06-21 01:22:42, 25.47447, 14005, 64042.73, 1431.21
2023-06-21 01:22:53, 26.06222, 14005, 65158.59, 1425.43
2023-06-21 01:23:03, 26.15801, 14005, 66235.6, 1434.0
2023-06-21 01:23:13, 25.82631, 14005, 64367.66, 1435.6
2023-06-21 01:23:24, 25.99646, 14005, 65263.95, 1422.8
2023-06-21 01:23:34, 26.25475, 14005, 65781.48, 1423.75
2023-06-21 01:23:45, 26.36167, 14005, 66146.01, 1431.3
2023-06-21 01:23:55, 26.17368, 14005, 65608.91, 1424.81
2023-06-21 01:24:06, 25.66191, 14005, 63371.38, 1434.14
2023-06-21 01:24:16, 25.96284, 14005, 64983.06, 1429.12
2023-06-21 01:24:26, 26.12538, 14005, 65727.16, 1428.63
2023-06-21 01:24:37, 26.09851, 14005, 65062.84, 1425.68
2023-06-21 01:24:47, 26.11027, 14005, 64045.93, 1429.63
2023-06-21 01:24:58, 26.4538, 14005, 63600.34, 1431.24
2023-06-21 01:25:08, 25.98497, 14005, 64577.99, 1435.13
2023-06-21 01:25:18, 26.08911, 14005, 66261.19, 1428.95
2023-06-21 01:25:29, 25.67507, 14005, 64154.2, 1428.26
2023-06-21 01:25:39, 26.00298, 14005, 64291.21, 1428.78
2023-06-21 01:25:50, 26.35364, 14005, 63574.91, 1425.94
2023-06-21 01:26:00, 25.97858, 14005, 64947.97, 1432.04
2023-06-21 01:26:11, 26.06486, 14005, 66050.09, 1429.36
2023-06-21 01:26:21, 26.30233, 14005, 63072.55, 1428.95
2023-06-21 01:26:31, 26.13403, 14005, 66603.71, 1428.18
2023-06-21 01:26:42, 26.07698, 14005, 67491.6, 1428.82
2023-06-21 01:26:52, 25.89779, 14005, 64820.34, 1430.39
2023-06-21 01:27:03, 26.18003, 14005, 63196.49, 1434.46
2023-06-21 01:27:13, 25.85673, 14005, 63959.98, 1429.4
2023-06-21 01:27:23, 26.06096, 14005, 64664.09, 1421.95
2023-06-21 01:27:34, 26.22433, 14005, 69256.46, 1430.07
2023-06-21 01:27:44, 26.11643, 14005, 65340.58, 1429.28
2023-06-21 01:27:55, 26.79149, 14005, 66507.66, 1429.52
2023-06-21 01:28:05, 25.74816, 14005, 65346.96, 1425.97
2023-06-21 01:28:16, 25.71646, 14005, 66072.45, 1422.18
2023-06-21 01:28:26, 26.43924, 14005, 67716.23, 1421.78
2023-06-21 01:28:36, 26.18767, 14005, 66462.83, 1423.49
2023-06-21 01:28:47, 26.00573, 14005, 63021.75, 1432.59
2023-06-21 01:28:57, 26.4447, 14005, 60180.7, 1425.27
2023-06-21 01:29:08, 25.92263, 14005, 65500.27, 1429.46
2023-06-21 01:29:18, 26.40328, 14005, 64769.34, 1427.18
2023-06-21 01:29:29, 25.7576, 14005, 64288.01, 1425.05
2023-06-21 01:29:39, 26.35105, 14005, 65101.15, 1422.53
2023-06-21 01:29:49, 26.24792, 14005, 62894.66, 1430.58
2023-06-21 01:30:00, 25.55844, 14005, 61470.78, 1436.03
2023-06-21 01:30:10, 25.59094, 14005, 64007.72, 1420.72
2023-06-21 01:30:21, 26.00811, 14005, 64026.81, 1420.5
2023-06-21 01:30:31, 26.14485, 14005, 67510.84, 1428.09
2023-06-21 01:30:41, 26.15966, 14005, 66712.6, 1428.99
2023-06-21 01:30:52, 25.88978, 14005, 64014.11, 1432.85
2023-06-21 01:31:02, 26.0678, 14005, 68198.02, 1420.03
2023-06-21 01:31:13, 26.18167, 14005, 66674.16, 1426.52
2023-06-21 01:31:23, 26.1361, 14005, 64622.63, 1423.91
2023-06-21 01:31:34, 26.65348, 14005, 65155.42, 1428.21
2023-06-21 01:31:44, 25.78606, 14005, 67154.84, 1428.79
2023-06-21 01:31:54, 26.17395, 14005, 64294.38, 1427.06
2023-06-21 01:32:05, 25.95951, 14005, 65375.7, 1430.93
2023-06-21 01:32:15, 26.07152, 14005, 65739.91, 1430.31
2023-06-21 01:32:26, 26.11204, 14005, 64654.52, 1427.29
2023-06-21 01:32:36, 26.05919, 14005, 63190.14, 1424.63
2023-06-21 01:32:46, 25.87122, 14005, 65117.1, 1425.81
2023-06-21 01:32:57, 26.7134, 14005, 65954.14, 1419.22
2023-06-21 01:33:07, 26.28003, 14005, 62932.8, 1426.98
2023-06-21 01:33:18, 26.20294, 14005, 64762.97, 1429.4
2023-06-21 01:33:28, 25.94243, 14005, 67347.22, 1421.77
2023-06-21 01:33:38, 26.6863, 14005, 65251.2, 1425.28
2023-06-21 01:33:49, 25.99347, 14005, 66475.63, 1425.91
2023-06-21 01:33:59, 25.8515, 14005, 64676.84, 1426.14
2023-06-21 01:34:10, 25.96383, 14005, 65120.31, 1431.34
2023-06-21 01:34:20, 25.39936, 14005, 64600.34, 1428.06
2023-06-21 01:34:31, 26.18841, 14005, 66456.41, 1429.39
2023-06-21 01:34:41, 25.71316, 14005, 66274.01, 1424.28
2023-06-21 01:34:51, 26.21782, 14005, 65404.47, 1427.32
2023-06-21 01:35:02, 26.31852, 14005, 64657.69, 1432.14
2023-06-21 01:35:12, 26.06466, 14005, 67039.44, 1433.12
2023-06-21 01:35:23, 25.96712, 14005, 67276.67, 1429.53
2023-06-21 01:35:33, 25.95459, 14005, 66693.37, 1423.45
2023-06-21 01:35:43, 26.03572, 14005, 65493.88, 1429.61
2023-06-21 01:35:54, 26.00267, 14005, 64880.96, 1422.36
2023-06-21 01:36:04, 25.91003, 14005, 62961.38, 1428.29
2023-06-21 01:36:15, 25.86721, 14005, 64001.34, 1433.32
2023-06-21 01:36:25, 26.39312, 14005, 65088.38, 1425.56
2023-06-21 01:36:36, 26.40931, 14005, 65612.09, 1427.09
2023-06-21 01:36:46, 25.47643, 14005, 64364.46, 1425.11
2023-06-21 01:36:56, 25.7888, 14005, 66421.2, 1423.44
2023-06-21 01:37:07, 25.74147, 14005, 65260.75, 1424.46
2023-06-21 01:37:17, 26.15038, 14005, 65759.1, 1431.26
2023-06-21 01:37:28, 26.19737, 14005, 63794.43, 1426.5
2023-06-21 01:37:38, 25.97323, 14005, 68696.37, 1421.22
2023-06-21 01:37:48, 26.18855, 14005, 65576.95, 1430.16
2023-06-21 01:37:59, 26.10386, 14005, 64568.48, 1427.89
2023-06-21 01:38:09, 25.5316, 14005, 63632.14, 1428.12
2023-06-21 01:38:20, 26.49717, 14005, 66475.63, 1427.0
2023-06-21 01:38:30, 26.20449, 14005, 64769.34, 1428.19
2023-06-21 01:38:41, 26.24983, 14005, 66318.81, 1422.42
2023-06-21 01:38:51, 25.78177, 14005, 66600.51, 1431.11
2023-06-21 01:39:01, 26.11934, 14005, 63947.21, 1416.41
2023-06-21 01:39:12, 25.84645, 14005, 66395.61, 1425.47
2023-06-21 01:39:22, 25.8085, 14005, 66558.88, 1423.81
2023-06-21 01:39:33, 26.08758, 14005, 64224.27, 1427.31
2023-06-21 01:39:43, 26.07966, 14005, 67183.66, 1426.86
2023-06-21 01:39:53, 25.95753, 14005, 63826.27, 1427.44
2023-06-21 01:40:04, 25.97443, 14005, 67199.73, 1426.23
2023-06-21 01:40:14, 26.43446, 14005, 66059.66, 1425.81
2023-06-21 01:40:25, 25.98737, 14005, 63654.44, 1427.35
2023-06-21 01:40:35, 25.64676, 14005, 63155.2, 1431.11
2023-06-21 01:40:46, 26.03633, 14005, 66165.23, 1427.63
2023-06-21 01:40:56, 26.09832, 14005, 64447.33, 1430.35
2023-06-21 01:41:06, 25.83294, 14005, 66754.23, 1419.75
2023-06-21 01:41:17, 26.03916, 14005, 65925.36, 1419.03
2023-06-21 01:41:27, 26.30096, 14005, 63597.15, 1431.57
2023-06-21 01:41:38, 26.31139, 14005, 65005.43, 1427.95
2023-06-21 01:41:48, 25.82879, 14005, 65624.87, 1426.48
2023-06-21 01:41:58, 26.2957, 14005, 64074.59, 1427.11
2023-06-21 01:42:09, 26.14614, 14005, 65906.16, 1420.83
2023-06-21 01:42:19, 25.58788, 14005, 66120.44, 1427.91
2023-06-21 01:42:30, 26.04894, 14005, 63800.79, 1430.18
2023-06-21 01:42:40, 26.13061, 14005, 65283.13, 1421.25
2023-06-21 01:42:51, 26.36391, 14005, 66357.23, 1423.04
2023-06-21 01:43:01, 25.61772, 14005, 65778.27, 1430.44
2023-06-21 01:43:11, 26.12238, 14005, 66446.85, 1430.48
2023-06-21 01:43:22, 26.00288, 14005, 64205.16, 1426.62
2023-06-21 01:43:32, 25.86219, 14005, 63447.67, 1420.62
2023-06-21 01:43:43, 26.26204, 14005, 66152.41, 1420.98
2023-06-21 01:43:53, 26.01916, 14005, 65343.78, 1425.43
2023-06-21 01:44:03, 26.20208, 14005, 66510.84, 1429.91
2023-06-21 01:44:14, 26.35343, 14005, 65149.01, 1431.01
2023-06-21 01:44:24, 26.75172, 14005, 68738.18, 1423.05
2023-06-21 01:44:35, 26.00257, 14005, 65292.66, 1430.13
2023-06-21 01:44:45, 25.43629, 14005, 66037.27, 1426.45
2023-06-21 01:44:56, 26.22745, 14005, 66690.21, 1427.36
2023-06-21 01:45:06, 26.17326, 14005, 64785.27, 1429.45
2023-06-21 01:45:16, 26.1036, 14005, 63915.4, 1432.24
2023-06-21 01:45:27, 25.93361, 14005, 65554.59, 1426.52
2023-06-21 01:45:37, 26.16516, 14005, 65647.27, 1422.07
2023-06-21 01:45:48, 25.99417, 14005, 65934.93, 1430.8
2023-06-21 01:45:58, 26.08865, 14005, 64103.22, 1425.89
2023-06-21 01:46:08, 26.43351, 14005, 66488.46, 1425.49
2023-06-21 01:46:19, 26.11135, 14005, 64925.66, 1428.71
2023-06-21 01:46:29, 26.45407, 14005, 62615.26, 1429.32
2023-06-21 01:46:40, 25.99989, 14005, 64233.84, 1423.61
2023-06-21 01:46:50, 26.29284, 14005, 66450.04, 1426.33
2023-06-21 01:47:00, 25.75145, 14005, 63199.7, 1427.53
2023-06-21 01:47:11, 25.98829, 14005, 65094.73, 1428.19
2023-06-21 01:47:21, 25.9158, 14005, 66654.93, 1424.43
2023-06-21 01:47:32, 25.85293, 14005, 62850.2, 1428.93
2023-06-21 01:47:42, 25.90155, 14005, 64660.89, 1428.34
2023-06-21 01:47:53, 25.92916, 14005, 65321.43, 1424.26
2023-06-21 01:48:03, 25.95229, 14005, 66795.9, 1428.71
2023-06-21 01:48:13, 26.07478, 14005, 63298.25, 1431.03
2023-06-21 01:48:24, 26.33218, 14005, 65426.8, 1424.92
2023-06-21 01:48:34, 25.64939, 14005, 67180.48, 1423.87
2023-06-21 01:48:45, 26.1764, 14005, 66789.46, 1423.06
2023-06-21 01:48:55, 25.99112, 14005, 64243.41, 1431.91
2023-06-21 01:49:05, 25.62671, 14005, 65449.19, 1424.23
2023-06-21 01:49:16, 26.19474, 14005, 65663.22, 1431.32
2023-06-21 01:49:26, 26.09233, 14005, 62783.53, 1424.52
2023-06-21 01:49:37, 26.28845, 14005, 64208.37, 1427.49
2023-06-21 01:49:47, 26.32309, 14005, 63673.52, 1421.94
2023-06-21 01:49:58, 25.75247, 14005, 65688.8, 1432.88
2023-06-21 01:50:08, 25.86418, 14005, 66456.41, 1436.05
2023-06-21 01:50:18, 25.94715, 14005, 65503.48, 1428.42
2023-06-21 01:50:29, 25.84101, 14005, 65398.09, 1420.86
2023-06-21 01:50:39, 26.35035, 14005, 67517.26, 1425.09
2023-06-21 01:50:50, 25.58294, 14005, 65037.32, 1424.66
2023-06-21 01:51:00, 25.91914, 14005, 67472.33, 1426.75
2023-06-21 01:51:10, 25.97846, 14005, 63702.12, 1425.48
2023-06-21 01:51:21, 26.24789, 14005, 66062.84, 1427.51
2023-06-21 01:51:31, 26.54235, 14005, 61977.65, 1429.74
2023-06-21 01:51:42, 25.85367, 14005, 65021.36, 1432.0
2023-06-21 01:51:52, 26.13359, 14005, 63807.18, 1423.6
2023-06-21 01:52:03, 25.88054, 14005, 65842.23, 1424.04
2023-06-21 01:52:13, 25.91244, 14005, 66520.46, 1419.7
2023-06-21 01:52:23, 25.73882, 14005, 66101.23, 1436.09
2023-06-21 01:52:34, 26.19522, 14005, 64539.76, 1420.65
2023-06-21 01:52:44, 26.15289, 14005, 65989.3, 1424.63
2023-06-21 01:52:55, 26.32724, 14005, 64992.64, 1421.63
2023-06-21 01:53:05, 26.53547, 14005, 64711.91, 1428.3
2023-06-21 01:53:16, 26.07485, 14005, 64151.01, 1432.32
2023-06-21 01:53:26, 26.28453, 14005, 66680.59, 1423.48
2023-06-21 01:53:36, 26.42663, 14005, 65369.34, 1435.11
2023-06-21 01:53:47, 25.82386, 14005, 63721.23, 1423.52
2023-06-21 01:53:57, 25.84898, 14005, 65941.33, 1421.92
2023-06-21 01:54:08, 25.81354, 14005, 63307.77, 1434.06
2023-06-21 01:54:18, 26.27951, 14005, 63632.14, 1433.57
2023-06-21 01:54:28, 26.13201, 14005, 65133.04, 1423.57
2023-06-21 01:54:39, 26.24582, 14005, 65599.33, 1427.91
2023-06-21 01:54:49, 26.17937, 14005, 63918.56, 1426.29
2023-06-21 01:55:00, 26.32161, 14005, 62050.56, 1435.27
2023-06-21 01:55:10, 26.31284, 14005, 63431.77, 1427.06
2023-06-21 01:55:21, 25.6672, 14005, 65870.99, 1427.81
2023-06-21 01:55:31, 26.51036, 14005, 65005.43, 1429.13
2023-06-21 01:55:41, 26.29904, 14005, 64393.14, 1424.98
2023-06-21 01:55:52, 25.92054, 14005, 66904.8, 1422.79
2023-06-21 01:56:02, 25.83328, 14005, 63288.7, 1429.95
2023-06-21 01:56:13, 25.57899, 14005, 64928.84, 1427.2
2023-06-21 01:56:23, 26.17626, 14005, 65452.33, 1431.44
2023-06-21 01:56:33, 26.26599, 14005, 62983.59, 1426.89
2023-06-21 01:56:44, 25.68984, 14005, 65161.8, 1427.94
2023-06-21 01:56:54, 26.34526, 14005, 65541.79, 1429.85
2023-06-21 01:57:05, 25.80327, 14005, 66005.3, 1426.73
2023-06-21 01:57:15, 25.92792, 14005, 65992.49, 1429.87
2023-06-21 01:57:26, 26.19305, 14005, 64300.71, 1434.2
2023-06-21 01:57:36, 26.73593, 14005, 65254.37, 1433.49
2023-06-21 01:57:46, 25.90615, 14005, 66991.34, 1424.48
2023-06-21 01:57:57, 25.72585, 14005, 64217.91, 1426.0
2023-06-21 01:58:07, 26.19768, 14005, 62847.04, 1427.13
2023-06-21 01:58:18, 26.09879, 14005, 64316.68, 1418.22
2023-06-21 01:58:28, 26.0975, 14005, 65522.66, 1425.33
2023-06-21 01:58:38, 26.2739, 14005, 65394.88, 1426.22
2023-06-21 01:58:49, 26.25087, 14005, 63998.15, 1430.7
2023-06-21 01:58:59, 26.65362, 14005, 63005.86, 1431.23
2023-06-21 01:59:10, 26.42978, 14005, 66177.98, 1426.09
2023-06-21 01:59:20, 26.37023, 14005, 63091.64, 1431.26
2023-06-21 01:59:30, 26.2099, 14005, 65717.56, 1425.28
2023-06-21 01:59:41, 26.02764, 14005, 62554.91, 1432.17
2023-06-21 01:59:51, 26.566, 14005, 64791.64, 1433.3
2023-06-21 02:00:02, 26.03382, 14005, 63571.71, 1434.39
2023-06-21 02:00:12, 25.8574, 14005, 64989.44, 1425.15
2023-06-21 02:00:23, 26.13736, 14005, 64935.19, 1439.92
2023-06-21 02:00:33, 26.05965, 14005, 65161.8, 1429.99
2023-06-21 02:00:43, 25.82737, 14005, 62202.76, 1424.98
2023-06-21 02:00:54, 25.93171, 14005, 63113.85, 1425.82
2023-06-21 02:01:04, 26.17842, 14005, 64055.49, 1439.13
2023-06-21 02:01:15, 26.79399, 14005, 65762.31, 1420.67
2023-06-21 02:01:25, 26.21037, 14005, 65302.25, 1425.85
2023-06-21 02:01:35, 26.14576, 14005, 63018.56, 1434.55
2023-06-21 02:01:46, 25.96686, 14005, 64466.45, 1431.36
2023-06-21 02:01:56, 26.62726, 14005, 67305.53, 1426.0
2023-06-21 02:02:07, 26.30367, 14005, 65698.37, 1433.78
2023-06-21 02:02:17, 26.23559, 14005, 63463.55, 1431.0
2023-06-21 02:02:28, 25.99654, 14005, 65129.9, 1428.94
2023-06-21 02:02:38, 25.70019, 14005, 65548.2, 1422.7
2023-06-21 02:02:48, 25.82976, 14005, 66053.23, 1430.22
2023-06-21 02:02:59, 26.09533, 14005, 66101.23, 1430.89
2023-06-21 02:03:09, 26.16377, 14005, 66722.22, 1425.58
2023-06-21 02:03:20, 25.57063, 14005, 62250.35, 1433.17
2023-06-21 02:03:30, 26.55126, 14005, 65353.37, 1426.37
2023-06-21 02:03:40, 26.27855, 14005, 62022.03, 1427.29
2023-06-21 02:03:51, 26.24471, 14005, 67023.38, 1431.51
2023-06-21 02:04:01, 26.61263, 14005, 63469.91, 1437.97
2023-06-21 02:04:12, 25.99381, 14005, 64147.81, 1432.57
2023-06-21 02:04:22, 26.34513, 14005, 65174.52, 1421.78
2023-06-21 02:04:33, 26.31866, 14005, 66373.2, 1426.93
2023-06-21 02:04:43, 25.92827, 14005, 65749.51, 1425.29
2023-06-21 02:04:53, 26.06007, 14005, 64071.39, 1429.6
2023-06-21 02:05:04, 26.03604, 14005, 59770.47, 1437.61
2023-06-21 02:05:14, 25.59717, 14005, 63536.73, 1427.38
2023-06-21 02:05:25, 25.66236, 14005, 65688.8, 1435.07
2023-06-21 02:05:35, 26.11296, 14005, 63975.9, 1425.11
2023-06-21 02:05:45, 26.01939, 14005, 63129.78, 1423.4
2023-06-21 02:05:56, 26.26953, 14005, 62167.88, 1436.7
2023-06-21 02:06:06, 26.13262, 14005, 67308.73, 1427.99
2023-06-21 02:06:17, 26.09242, 14005, 63584.43, 1427.72
2023-06-21 02:06:27, 25.75699, 14005, 64084.16, 1431.16
2023-06-21 02:06:38, 26.50662, 14005, 64932.04, 1430.68
2023-06-21 02:06:48, 26.51011, 14005, 65136.24, 1434.95
2023-06-21 02:06:58, 26.44756, 14005, 63816.74, 1426.33
2023-06-21 02:07:09, 26.11645, 14005, 65477.94, 1425.99
2023-06-21 02:07:19, 26.48837, 14005, 65957.32, 1425.6
2023-06-21 02:07:30, 26.07732, 14005, 63263.25, 1423.66
2023-06-21 02:07:40, 25.54632, 14005, 62872.43, 1428.46
2023-06-21 02:07:51, 26.04747, 14005, 64319.85, 1426.68
2023-06-21 02:08:01, 26.61589, 14005, 63915.4, 1433.49
2023-06-21 02:08:11, 26.4765, 14005, 67116.36, 1432.45
2023-06-21 02:08:22, 25.80537, 14005, 64323.05, 1433.32
2023-06-21 02:08:32, 25.86839, 14005, 66555.66, 1427.56
2023-06-21 02:08:43, 26.22374, 14005, 63374.53, 1431.87
2023-06-21 02:08:53, 25.73986, 14005, 63101.18, 1426.98
2023-06-21 02:09:03, 25.93437, 14005, 63743.51, 1426.4
2023-06-21 02:09:14, 25.96699, 14005, 60882.22, 1430.29
2023-06-21 02:09:24, 26.15232, 14005, 63698.95, 1429.15
